*  39 Aqr
HD 210715
HD 210739
* zet Cep
HD 210762
HD 210763
*  24 Cep
* lam Cep
HD 210848
* psi Oct
HD 210855
*  80 Dra
HD 210884
HD 210889
HD 210905
HD 210918
* lam PsA
HD 210939
*  41 Aqr
* eps Oct
HD 211006
HD 211029
HD 211053
HD 211073
* mu.01 Gru
HD 211096
* mu.02 Gru
HD 211211
HD 211242
HD 211287
HD 211291
HD 211300
* eps Cep
HD 211356
*  42 Aqr
HD 211364
*   1 Lac
* tet Aqr
HD 211392
HD 211415
* alf Tuc
HD 211432
*  44 Aqr
* ups Oct
HD 211554
HD 211575
*  45 Aqr
HD 211726
HD 211797
*  25 Cep
* rho Aqr
*  30 Peg
HD 211976
* nu. Ind
*  47 Aqr
V* PT Peg
* gam Aqr
HD 212071
*  31 Peg
* pi.01 Gru
*  32 Peg
*   2 Lac
* pi.02 Gru
HD 212150
HD 212168
HD 212211
HD 212222
*  49 Aqr
HD 212320
HD 212330
*  33 Peg
*  51 Aqr
*  50 Aqr
HD 212454
HD 212487
HD 212495
* bet Lac
* pi. Aqr
* del Tuc
*   4 Lac
HD 212643
HD 212670
*  53 Aqr B
*  53 Aqr A
HD 212710
HD 212728
*  34 Peg
HD 212883
HD 212937
*  35 Peg
* nu. Gru
HD 212978
HD 212986
HD 212988
* del01 Gru
HD 213022
* zet01 Aqr
* zet02 Aqr
* del02 Gru
*  26 Cep
*  36 Peg
HD 213135
HD 213179
HD 213198
*  37 Peg
*  56 Aqr
HD 213242
HD 213272
* zet PsA
* del Cep
*   5 Lac
* sig Aqr
*  38 Peg
V* V350 Lac
* bet PsA
HD 213402
* rho01 Cep
*   6 Lac
HD 213428
HD 213429
* nu. Tuc
*  58 Aqr
V* GX Peg
* alf Lac
*  39 Peg
HD 213644
HD 213660
HD 213720
*  60 Aqr
* rho Cep
* ups Aqr
HD 213884
HD 213930
HD 213973
HD 213986
* eta Aqr
HD 214019
HD 214035
* sig01 Gru
HD 214122
* sig02 Gru
*   8 Lac A
HD 214200
HD 214203
HD 214240
HD 214279
HD 214298
HD 214313
* kap Aqr
V* CC Gru
HD 214448
*   9 Lac
HD 214462
*  31 Cep
V* VZ PsA
HD 214558
*  40 Peg
HD 214599
HD 214632
V* V416 Lac
*  10 Lac
HD 214690
*  41 Peg
HD 214710
HD 214714
*  30 Cep
* eps PsA
HD 214810
* bet Oct
HD 214850
*  11 Lac
HD 214878
*  42 Peg
HD 214953
* bet Gru
*  19 PsA
HD 214979
HD 214987
*  12 Lac
* omi Peg
HD 214995
HD 215030
* rho Gru
HD 215114
HD 215121
*  67 Aqr
HD 215159
* g Aqr
* eta Peg
HD 215191
HD 215242
HD 215243
HD 215359
* eta Gru
*  13 Lac
HD 215405
HD 215456
HD 215504
*  45 Peg
HD 215518
HD 215545
* ksi Oct
HD 215631
* ksi Peg
HD 215664
* lam Peg
HD 215669
HD 215682
*  68 Aqr
HD 215724
HD 215729
* tau01 Aqr
HD 215782
* eps Gru
*  70 Aqr
HD 215907
HD 215943
* tau Aqr
HD 216042
HD 216048
HD 216057
HD 216102
* mu. Peg
HD 216149
HD 216169
HD 216172
HD 216174
HD 216187
*  14 Lac
HD 216201
HD 216206
*  21 PsA
* iot Cep
HD 217348
* gam PsA
HD 216380
* sig Peg
* lam Aqr
*  15 Lac
* tau01 Gru
* rho Ind
HD 216446
V* IM Peg
*  74 Aqr
HD 216523
HD 216538
HD 216595
HD 216608
* del Aqr
*  78 Aqr
*  77 Aqr
HD 216646
HD 216666
V* HR Peg
*   1 Psc
HD 216718
* rho Peg
HD 216756
HD 216761
* del PsA
V* TW PsA
* tau03 Gru
HD 216831
HD 216900
*  16 Lac
V* V424 Lac
HD 216953
Fomalhaut
*  51 Peg
HD 217019
HD 217050
HD 217096
HD 217101
HD 217107
HD 217131
HD 217157
HD 217166
HD 217186
*  52 Peg
V* WX PsA
HD 217251
*   2 Psc
HD 217303
HD 217314
HD 217358
* zet Gru
HD 217382
HD 217403
*   3 Psc
HD 217459
V* V509 Cas
HD 217477
HD 217484
HD 217491
HD 217498
*  81 Aqr
HD 217543
HD 217563
HD 217642
HD 217673
* omi And
*  82 Aqr
HD 217703
HD 217754
*   2 And
* pi. PsA
HD 217811
HD 217831
HD 217833
HD 217842
HD 217877
* bet Psc
* kap Gru
Markab
HD 217926
HD 217943
HD 217944
HD 218029
*   3 And
Alpheratz
*  83 Aqr
HD 218061
HD 218101
HD 218103
HD 218108
* tet Gru
HD 218235
* c01 Aqr
* ups Gru
HD 218255
HD 218261
HD 218269
HD 218288
*  55 Peg
HD 219531
*  56 Peg
*   1 Cas
HD 218395A
HD 218396
HD 218407
HD 218416
HD 218434
HD 218440
*   4 And
*   5 And
HD 218525
*   5 Psc
HD 218537
HD 218558
HD 218559
HD 218560
* c02 Aqr
HD 218619
HD 218630
*  57 Peg
HD 218639
*  89 Aqr
V* DL Gru
* pi. Cep
* iot Gru
*  58 Peg
*   2 Cas
HD 218759
HD 218792
*   6 And
*  59 Peg
*  60 Peg
HD 219023
HD 219077
*   7 And
HD 219110
HD 219134
HD 219139
* phi Aqr
HD 219263
HD 219279
HD 219290
HD 219291
HD 219310
HD 219402
* psi01 Aqr
*  61 Peg
HD 219482
HD 219485
HD 219487
HD 219507
* gam Tuc
HD 219572
* chi Aqr
V* V388 Cep
* gam Psc
HD 219623
V* V649 Cas
HD 219644
HD 219659
HD 219668
* psi02 Aqr
* phi Gru
*   8 And
V* ET And
* tau Oct
* gam Scl
*   9 And
* psi03 Aqr
*  94 Aqr
HD 219841
*  96 Aqr
HD 219879
HD 219891
HD 219912
* omi Cep
HD 219927
*  11 And
HD 219962
*  10 And
HD 220003
*   7 Psc
HD 220035
* tau Peg
HD 220074
*  63 Peg
HD 220096
HD 220105
*  12 And
HD 220130
*  64 Peg
HD 220242
V* DR Tuc
*  97 Aqr
*  65 Peg
* b01 Aqr
*  66 Peg
HD 220369
V* DQ Gru
HD 220401
HD 220406
HD 220440
HD 220460
HD 220465
HD 220572
HD 220575
*  67 Peg
*   4 Cas
* ups Peg
* b02 Aqr
* omi Gru
HD 220759
HD 220790
HD 220802
* kap Psc
*   9 Psc
*  13 And
HD 220929
*  69 Peg
* tet Psc
HD 220957
HD 220974
V* CG Tuc
HD 221051
HD 221081
HD 221113
*  70 Peg
HD 221148
HD 221246
V* AR Cas
HD 221293
HD 221308
HD 221323
*  14 And
HD 221356
* 100 Aqr
V* V354 Peg
*  13 Psc
HD 221420
HD 221491
* bet Scl
HD 221525
* b03 Aqr
*  71 Peg
HD 221661
HD 221662
*  72 Peg
*  14 Psc
HD 221740
HD 221745
*  15 And
*  73 Peg
* iot Phe
HD 221776
HD 221835
HD 221861
HD 221905
*  16 Psc
HD 221970
HD 222004
HD 222060
HD 222093
HD 222095
*  74 Peg
* lam And
HD 222109
*  75 Peg
HD 222143
* iot And
* tet Phe
*  18 And
* ome01 Aqr
* iot Psc
HD 222377
HD 222386
HD 222387
HD 222399
* gam Cep
* mu. Scl
* kap And
HD 222451
HD 222485
HD 222493
* 103 Aqr
HD 222570
* 104 Aqr
HD 222602
* lam Psc
HD 222618
HD 222641
HD 222643
* ome02 Aqr
V* V816 Cas
HD 222682
*  77 Peg
V* R Aqr
HD 222803
HD 222805
HD 222806
HD 222820
*  78 Peg
* i01 Aqr
HD 222872
HD 222932
HD 223011
* i02 Aqr
* psi And
*  19 Psc
HD 223128
* sig Phe
HD 223148
* tau Cas
HD 223170
HD 223173
HD 223229
*  20 Psc
HD 223274
HD 223311
HD 223346
* del Scl
HD 223358
*   6 Cas
HD 223386
HD 223421
HD 223428
*  21 Psc
HD 223444
V* OU And
*  79 Peg
HD 223466
HD 223524
HD 223552
HD 223559
*  80 Peg
* i03 Aqr
* gam01 Oct
*  22 Psc
HD 223731
*  23 Psc
* phi Peg
HD 223774
HD 223778
*  82 Peg
* h Aqr
*  24 Psc
*  25 Psc
HD 223884
HD 223991A
* rho Cas
HD 224022
V* XZ Psc
*  26 Psc
V* AL Scl
HD 224112
HD 224128
V* V373 Cas
HD 224165
HD 224283
HD 224303
* V Cep
HD 224342
HD 224350
V* V1022 Cas
HD 224361
* gam02 Oct
* eta Tuc
HD 224404
* psi Peg
*   1 Cet
V* R Cas
*  27 Psc
HD 224544
* pi. Phe
HD 224559
* sig Cas
* ome Psc
V* BU Scl
HD 224635
HD 224636
* eps Tuc
HD 224750
HD 224758
HD 224784
V* CG And
* tau Phe
HD 224865
HD 224870
* tet Oct
HD 224893
HD 224906
*  29 Psc
*  85 Peg
*  30 Psc
V* W Cet
* zet Scl
*  31 Psc
* c Psc
HD 225009
HD 225045
HD 225069
HD 225094
*   2 Cet
V* V398 Cep
*   9 Cas
HD 225197
HD 225200
*   3 Cet
HD 225216
HD 225218
HD 225233
HD 225239
HD 225253
HD 225276
V* V567 Cas
